artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,old_midi_path
Sviatoslav Richter,4,"Piano Sonata No. 10 in G Major, Op. 14, No. 2: I. Allegro",314.826,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07520.mid",https://www.youtube.com/watch?v=jg3iJO-GSDI,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/2.mid"
Sviatoslav Richter,4,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",344.546,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07521.mid",https://www.youtube.com/watch?v=dY917uYx36k,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/3.mid"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 10 in G Major, Op. 14 No. 2: I. Allegro",449.066,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07524.mid",https://www.youtube.com/watch?v=Xevj0Ji83Ps,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/10.mid"
Daniel Barenboim,2,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: I. Allegro",464.693,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07525.mid",https://www.youtube.com/watch?v=d-y1-TSFU24,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/11.mid"
Daniel Barenboim,2,"Piano Sonata No. 10 In G Major, Op. 14, No. 2: 1. Allegro",433.0,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07527.mid",https://www.youtube.com/watch?v=-3dodzW2ZWo,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/13.mid"
Claudio Arrau,1,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",445.0,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07528.mid",https://www.youtube.com/watch?v=EIhTNpt_Pks,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/14.mid"
Claudio Arrau,1,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",447.0,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07529.mid",https://www.youtube.com/watch?v=PpcuoxUve-8,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/15.mid"
Claudio Arrau,1,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",441.0,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07530.mid",https://www.youtube.com/watch?v=WLBf_cTeDkM,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/16.mid"
Alfred Brendel,0,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",474.546,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07535.mid",https://www.youtube.com/watch?v=1OjY8WmG46M,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/21.mid"
Alfred Brendel,0,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",473.48,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07536.mid",https://www.youtube.com/watch?v=utsii7R0iCM,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/22.mid"
Alfred Brendel,0,"Piano Sonata No.10 in G, Op.14 No.2: 1. Allegro",476.0,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07537.mid",https://www.youtube.com/watch?v=9vsqYn2sTWE,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/24.mid"
Friedrich Gulda,3,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: I. Allegro",398.226,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07542.mid",https://www.youtube.com/watch?v=REsgNNwQ6-g,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/29.mid"
Friedrich Gulda,3,"Piano Sonata in G Major, Op. 14,2: I. Allegro",345.936,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07543.mid",https://www.youtube.com/watch?v=XrwieWrFeeg,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/30.mid"
Friedrich Gulda,3,"Piano Sonata No. 10 in G Major, Op. 14, No. 2: I. Allegro",347.306,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07544.mid",https://www.youtube.com/watch?v=KpqQM905O0M,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/31.mid"
Wilhelm Kempff,5,"Piano Sonata No. 10 in G Major, Op. 14, No. 2: 1. Allegro",354.6930000000001,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07546.mid",https://www.youtube.com/watch?v=n1sSWXGgBlQ,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/33.mid"
Wilhelm Kempff,5,"Piano Sonata No. 10 in G Major, Op. 14, No. 2: 1. Allegro",354.0,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07547.mid",https://www.youtube.com/watch?v=j8avAC9-1yU,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/34.mid"
Wilhelm Kempff,5,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: I. Allegro",449.0,Ludwig van Beethoven,21,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/07548.mid",https://www.youtube.com/watch?v=NbX43nNleFc,"Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/I._Allegro/35.mid"
Sviatoslav Richter,4,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": IV. Presto con fuoco (Live)",269.066,Ludwig van Beethoven,22,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/07592.mid",https://www.youtube.com/watch?v=NEcUsFWNoUE,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/0.mid"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3: IV. Presto con fuoco",270.706,Ludwig van Beethoven,22,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/07597.mid",https://www.youtube.com/watch?v=z-7i1ICurEQ,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/5.mid"
Claudio Arrau,1,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""Hunt"": IV. Presto con fuoco",277.52,Ludwig van Beethoven,22,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/07600.mid",https://www.youtube.com/watch?v=TCq4867GUsE,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/8.mid"
Alfred Brendel,0,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": 4. Presto con fuoco",279.826,Ludwig van Beethoven,22,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/07607.mid",https://www.youtube.com/watch?v=1QmMnAmNi0E,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/16.mid"
Friedrich Gulda,3,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""La chasse"": IV. Presto con fuoco",264.28,Ludwig van Beethoven,22,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/07611.mid",https://www.youtube.com/watch?v=xESgJmRZVuM,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/21.mid"
Wilhelm Kempff,5,"Piano Sonata No. 18 in E-Flat Major, Op. 31, No. 3 - ""The Hunt"": IV. Presto con fuoco",294.52,Ludwig van Beethoven,22,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/07612.mid",https://www.youtube.com/watch?v=LRel7CafLR0,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/25.mid"
Sviatoslav Richter,4,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": II. Scherzo. Allegretto vivace (Live)",257.706,Ludwig van Beethoven,23,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/07616.mid",https://www.youtube.com/watch?v=AMtNuOBmd2I,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/0.mid"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3: II. Scherzo. Allegretto vivace",312.706,Ludwig van Beethoven,23,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/07621.mid",https://www.youtube.com/watch?v=ygMNUROsXsM,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/5.mid"
Claudio Arrau,1,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""Hunt"": II. Scherzo. Allegretto vivace",314.36,Ludwig van Beethoven,23,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/07624.mid",https://www.youtube.com/watch?v=6_4JVxgl8uk,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/8.mid"
Alfred Brendel,0,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3: II. Scherzo. Allegretto vivace",292.533,Ludwig van Beethoven,23,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/07628.mid",https://www.youtube.com/watch?v=smLFefMaZec,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/13.mid"
Friedrich Gulda,3,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""La chasse"": II. Scherzo: Allegretto vivace",281.24,Ludwig van Beethoven,23,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/07633.mid",https://www.youtube.com/watch?v=MCN8PQwYSjI,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/19.mid"
Wilhelm Kempff,5,"Piano Sonata No. 18 in E-Flat Major, Op. 31, No. 3 - ""The Hunt"": II. Scherzo (Allegretto vivace)",322.0,Ludwig van Beethoven,23,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/07635.mid",https://www.youtube.com/watch?v=8qQM3eMVoug,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/24.mid"
Sviatoslav Richter,4,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": III. Menuetto. Moderato e grazioso (Live)",225.4,Ludwig van Beethoven,24,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/07638.mid",https://www.youtube.com/watch?v=hnXdeQM3lUo,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/0.mid"
Claudio Arrau,1,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""Hunt"": III. Menuetto. Moderato e grazioso",288.92,Ludwig van Beethoven,24,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/07645.mid",https://www.youtube.com/watch?v=bpmbkSPG-T4,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/7.mid"
Alfred Brendel,0,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": 3. Menuetto. Moderato e grazioso",252.826,Ludwig van Beethoven,24,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/07649.mid",https://www.youtube.com/watch?v=pf0lknLTzYU,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/11.mid"
Friedrich Gulda,3,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": III. Minuetto. Moderato e grazioso",229.0,Ludwig van Beethoven,24,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/07652.mid",https://www.youtube.com/watch?v=Ohp_TL00Qlo,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/15.mid"
Wilhelm Kempff,5,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": III. Menuetto (Moderato e grazioso)",272.0,Ludwig van Beethoven,24,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/07655.mid",https://www.youtube.com/watch?v=ynAx8anp-nE,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/21.mid"
Sviatoslav Richter,4,"Piano Sonata No. 22 in F Major, Op. 54: I. In tempo d'un minuetto",328.0,Ludwig van Beethoven,25,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/07775.mid",https://www.youtube.com/watch?v=fgrJy9OuPIU,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/0.mid"
Claudio Arrau,1,"Piano Sonata No.22 in F, Op.54: 1. In Tempo d'un Menuetto",375.0,Ludwig van Beethoven,25,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/07790.mid",https://www.youtube.com/watch?v=YqATi8qoIrw,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/19.mid"
Alfred Brendel,0,"Piano Sonata No. 22 in F Major, Op. 54: 1. In Tempo d'un Menuetto",369.346,Ludwig van Beethoven,25,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/07795.mid",https://www.youtube.com/watch?v=c-_pRt30ys0,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/24.mid"
Friedrich Gulda,3,"Piano Sonata No. 22 in F Major, Op. 54: I. In tempo d'un minuetto",280.986,Ludwig van Beethoven,25,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/07801.mid",https://www.youtube.com/watch?v=VQ9Mp5YsIlU,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/31.mid"
Wilhelm Kempff,5,"Piano Sonata No. 22 in F Major, Op. 54: I. In tempo d'un minuetto (Live)",341.8130000000001,Ludwig van Beethoven,25,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/07804.mid",https://www.youtube.com/watch?v=wivIKXT_e5g,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/36.mid"
Sviatoslav Richter,4,"Piano Sonata No. 28 in A Major, Op. 101: III. Langsam und sehnsuchtsvoll",168.0,Ludwig van Beethoven,26,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/07824.mid",https://www.youtube.com/watch?v=N5QmMyOY-bY,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/0.mid"
Sviatoslav Richter,4,"Piano Sonata No.28 in A, Op.101: 3. Langsam und sehnsuchtsvoll (Adagio ma non troppo, con affetto)",171.493,Ludwig van Beethoven,26,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/07827.mid",https://www.youtube.com/watch?v=eirx7x0e9rs,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/3.mid"
Daniel Barenboim,2,"Piano Sonata No. 28 in A Major, Op. 101: 3. Langsam und sehnsuchtsvoll. Adagio ma non troppo, con affetto",188.186,Ludwig van Beethoven,26,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/07840.mid",https://www.youtube.com/watch?v=76mZ9Y6PEoE,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/20.mid"
Daniel Barenboim,2,"Piano Sonata No. 28 In A Major, Op. 101: 3. Langsam und sehnsuchtsvoll (Adagio ma non troppo, con affetto)",212.933,Ludwig van Beethoven,26,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/07841.mid",https://www.youtube.com/watch?v=AZTxWN-XmbY,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/21.mid"
Claudio Arrau,1,"Piano Sonata No. 28 in A Major, Op. 101: III. Langsam und sehnsuchtsvoll",217.546,Ludwig van Beethoven,26,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/07842.mid",https://www.youtube.com/watch?v=HKPMomx_AQ4,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/22.mid"
